timestamp,words,requests,replies,numberOfLetters,scrabbleScore,letterword,player,letterReply,playerReply
2017-08-08 13:59:54,0,0,5,0,0,,,,
2017-08-08 13:59:55,0,0,5,0,0,,,,
2017-08-08 13:59:56,0,0,5,0,0,,,,
2017-08-08 13:59:57,0,0,5,0,0,,,,
2017-08-08 13:59:58,0,0,5,0,0,,,,
2017-08-08 13:59:59,0,0,5,0,0,,,,
2017-08-08 14:00:00,0,0,5,0,0,,,,
2017-08-08 14:00:01,1,0,5,3,4,rid,,,
2017-08-08 14:00:02,0,0,5,0,0,,,,
2017-08-08 14:00:03,0,0,5,0,0,,,,
2017-08-08 14:00:04,0,0,5,0,0,,,,
2017-08-08 14:00:05,0,0,5,0,0,,,,
2017-08-08 14:00:06,0,0,5,0,0,,,,
2017-08-08 14:00:07,1,0,5,3,4,sid,,,
2017-08-08 14:00:08,0,0,5,0,0,,,,
2017-08-08 14:00:09,0,0,5,0,0,,,,
2017-08-08 14:00:10,0,0,5,0,0,,,,
2017-08-08 14:00:11,0,0,5,0,0,,,,
2017-08-08 14:00:12,0,0,5,0,0,,,,
2017-08-08 14:00:13,0,0,5,0,0,,,,
2017-08-08 14:00:14,0,0,5,0,0,,,,
2017-08-08 14:00:15,0,0,5,0,0,,,,
2017-08-08 14:00:16,0,0,5,0,0,,,,
2017-08-08 14:00:17,0,0,5,0,0,,,,
2017-08-08 14:00:18,0,0,5,0,0,,,,
2017-08-08 14:00:19,0,0,5,0,0,,,,
2017-08-08 14:00:20,0,0,5,0,0,,,,
2017-08-08 14:00:21,0,0,5,0,0,,,,
2017-08-08 14:00:22,0,0,5,0,0,,,,
2017-08-08 14:00:23,0,0,5,0,0,,,,
2017-08-08 14:00:24,0,0,5,0,0,,,,
2017-08-08 14:00:25,0,0,5,0,0,,,,
2017-08-08 14:00:26,0,0,5,0,0,,,,
2017-08-08 14:00:27,0,0,5,0,0,,,,
2017-08-08 14:00:28,0,0,5,0,0,,,,
2017-08-08 14:00:29,0,0,5,0,0,,,,
2017-08-08 14:00:30,0,0,5,0,0,,,,
2017-08-08 14:00:31,0,0,5,0,0,,,,
2017-08-08 14:00:32,0,0,5,0,0,,,,
2017-08-08 14:00:33,0,0,5,0,0,,,,
2017-08-08 14:00:34,0,0,5,0,0,,,,
2017-08-08 14:00:35,0,0,5,0,0,,,,
2017-08-08 14:00:36,0,0,5,0,0,,,,
2017-08-08 14:00:37,0,0,5,0,0,,,,
2017-08-08 14:00:38,0,0,5,0,0,,,,
2017-08-08 14:00:39,0,0,5,0,0,,,,
2017-08-08 14:00:40,0,0,5,0,0,,,,
2017-08-08 14:00:41,0,0,5,0,0,,,,
2017-08-08 14:00:42,0,0,5,0,0,,,,
